c_avg_deg_cons,c_avg_dom_cons,c_avg_domdeg_cons,c_bounds_d,c_bounds_r,c_bounds_z,c_cv_deg_cons,c_cv_dom_cons,c_cv_domdeg_cons,c_domain,c_ent_deg_cons,c_ent_dom_cons,c_ent_domdeg_cons,c_logprod_deg_cons,c_logprod_dom_cons,c_max_deg_cons,c_max_dom_cons,c_max_domdeg_cons,c_min_deg_cons,c_min_dom_cons,c_min_domdeg_cons,c_num_cons,c_priority,c_ratio_cons,c_sum_ari_cons,c_sum_dom_cons,c_sum_domdeg_cons,d_array_cons,d_bool_cons,d_bool_vars,d_float_cons,d_float_vars,d_int_cons,d_int_vars,d_ratio_array_cons,d_ratio_bool_cons,d_ratio_bool_vars,d_ratio_float_cons,d_ratio_float_vars,d_ratio_int_cons,d_ratio_int_vars,d_ratio_set_cons,d_ratio_set_vars,d_set_cons,d_set_vars,gc_diff_globs,gc_global_cons,gc_ratio_diff,gc_ratio_globs,o_deg,o_deg_avg,o_deg_cons,o_deg_std,o_dom,o_dom_avg,o_dom_deg,o_dom_std,s_bool_search,s_first_fail,s_goal,s_indomain_max,s_indomain_min,s_input_order,s_int_search,s_labeled_vars,s_other_val,s_other_var,s_set_search,v_avg_deg_vars,v_avg_dom_vars,v_avg_domdeg_vars,v_cv_deg_vars,v_cv_dom_vars,v_cv_domdeg_vars,v_def_vars,v_ent_deg_vars,v_ent_dom_vars,v_ent_domdeg_vars,v_intro_vars,v_logprod_deg_vars,v_logprod_dom_vars,v_max_deg_vars,v_max_dom_vars,v_max_domdeg_vars,v_min_deg_vars,v_min_dom_vars,v_min_domdeg_vars,v_num_aliases,v_num_consts,v_num_vars,v_ratio_bounded,v_ratio_vars,v_sum_deg_vars,v_sum_dom_vars,"v_sum_domdeg_vars

",number_of_teams,fixtures_left,number_of_constraints,runtime,min_num_losses
2.56682,3.84551,1.47167,0,0,0,0.523141,0.63191,0.359187,0,1.20671,2.9288,1.263,270.449,373.574,8,16.8441,2.80735,2,2,1,217,0,1.03333,601,834.475,319.353,0,0,88,0,0,128,122,0,0,0.419048,0,0,0.589862,0.580952,0,0,0,0,0,0,-nan,0,1,0.37702,0.00460829,-0.469098,5,1.93015,5,1.49326,0,0,3,0,0,0,0,0,0,0,0,2.65238,2.59048,1.17219,1.32804,0.622899,0.53035,196,0.886903,0.910318,0.807251,176,237.239,256.819,25,13,5,0,2,0.16,11,31,210,0.2,0.967742,557,544,"246.16
",7,1,2,0.04,4
2.56109,3.92677,1.50529,0,0,0,0.517647,0.620316,0.347402,0,1.16708,3.0354,1.26086,275.537,387.794,8,17.8441,2.80735,2,2,1,221,0,1.03756,613,867.815,332.67,0,0,88,0,0,132,125,0,0,0.413146,0,0,0.597285,0.586854,0,0,0,0,0,0,-nan,0,1,0.376325,0.00452489,-0.473987,2,0.766187,2,-0.39264,0,0,3,0,0,0,0,0,0,0,0,2.65728,2.61033,1.17211,1.31581,0.595489,0.51671,198,0.889666,0.852729,0.833337,176,242.409,263.004,25,7,3.5,0,2,0.16,12,28,213,0.187793,0.963801,566,556,"249.66
",7,1,2,0.04,1
2.5,3.90707,1.54339,0,0,0,0.503847,0.608893,0.364839,0,1.17001,3.28877,1.27589,245.914,353.899,8,16.8441,2.80735,2,2,1,202,0,1.0359,560,789.228,311.764,0,0,80,0,0,121,115,0,0,0.410256,0,0,0.59901,0.589744,0,0,0,0,0,0,-nan,0,1,0.386139,0.0049505,-0.48476,3,1.13372,3,0.217401,0,0,3,0,0,0,0,0,0,0,0,2.58974,2.64615,1.19036,1.26632,0.61509,0.529164,181,0.884839,0.930738,0.844315,160,219.595,242.904,25,10,4,0,2,0.16,10,34,195,0.225641,0.965347,505,516,"232.12
",7,1,2,0.04,1
2.63839,3.89663,1.44679,0,0,0,0.507566,0.595119,0.336687,0,1.31506,2.78595,1.22911,288.879,391.779,8,14.0368,2.80735,2,2,1,224,0,1.03226,620,872.846,324.08,0,0,92,0,0,131,125,0,0,0.423963,0,0,0.584821,0.576037,0,0,0,0,0,0,-nan,0,1,0.367174,0.00446429,-0.455305,2,0.794872,2,-0.356753,0,0,3,0,0,0,0,0,0,0,0,2.7235,2.51613,1.14992,1.38989,0.574987,0.507102,204,0.873698,0.863785,0.801042,184,245.713,260.504,25,10,4,0,2,0.16,11,30,217,0.18894,0.96875,591,546,"249.533
",7,1,2,0.04,1
2.55963,3.84319,1.47407,0,0,0,0.511529,0.604149,0.33808,0,1.21781,3.23909,1.18867,271.782,377.058,8,13.8144,2.80735,2,2,1,218,0,1.0381,604,837.814,321.346,0,0,88,0,0,129,122,0,0,0.419048,0,0,0.591743,0.580952,0,0,0,0,0,0,-nan,0,1,0.376344,0.00458716,-0.470659,2,0.783582,2,-0.366927,0,0,3,0,0,0,0,0,0,0,0,2.65714,2.55238,1.15552,1.32507,0.589812,0.520804,196,0.862948,0.866416,0.766205,176,238.239,254.704,25,10,4,0,2,0.16,11,33,210,0.209524,0.963303,558,536,"242.66
",7,1,3,0.04,1
2.56019,3.84262,1.47554,0,0,0,0.509288,0.600794,0.347474,0,1.23761,3.25962,1.23572,269.519,373.481,8,13.8144,2.80735,2,2,1,216,0,1.03349,598,830.006,318.717,0,0,88,0,0,127,121,0,0,0.421053,0,0,0.587963,0.578947,0,0,0,0,0,0,-nan,0,1,0.377939,0.00462963,-0.466138,2,0.787194,2,-0.366879,0,0,3,0,0,0,0,0,0,0,0,2.64593,2.54067,1.16105,1.3345,0.580044,0.515342,196,0.851511,0.922291,0.809781,176,235.069,252.996,25,10,4,0,2,0.16,10,34,209,0.210526,0.967593,553,531,"242.66
",7,1,3,0.04,1
2.49505,3.89381,1.53952,0,0,0,0.500094,0.606413,0.3599,0,1.17001,3.32857,1.27468,245.651,353.276,8,16.1363,2.80735,2,2,1,202,0,1.04124,560,786.549,310.983,0,0,80,0,0,121,114,0,0,0.412371,0,0,0.59901,0.587629,0,0,0,0,0,0,-nan,0,1,0.384921,0.0049505,-0.486302,4,1.51562,4,0.845338,0,0,3,0,0,0,0,0,0,0,0,2.59794,2.63918,1.18361,1.26481,0.609963,0.532395,180,0.861376,0.963632,0.820612,160,219.595,241.418,25,10,4,0,2,0.16,10,34,194,0.226804,0.960396,504,512,"229.62
",7,1,3,0.04,3
2.5,3.92736,1.54909,0,0,0,0.507976,0.619766,0.36086,0,1.1603,3.34244,1.2752,248.136,358.479,8,18.2067,2.80735,2,2,1,204,0,1.04082,566,801.182,316.013,0,0,80,0,0,123,116,0,0,0.408163,0,0,0.602941,0.591837,0,0,0,0,0,0,-nan,0,1,0.384314,0.00490196,-0.49002,3,1.12214,3,0.197621,0,0,3,0,0,0,0,0,0,0,0,2.60204,2.67347,1.19194,1.25645,0.618038,0.534203,181,0.892467,0.962664,0.833014,160,222.765,246.296,25,10,4,0,2,0.16,11,33,196,0.22449,0.960784,510,524,"233.62
",7,1,3,0.04,2
2.64,3.92422,1.45707,0,0,0,0.509976,0.590294,0.334573,0,1.26704,2.97754,1.22791,290.411,395.932,8,14.0368,2.80735,2,2,1,225,0,1.0274,623,882.949,327.841,0,0,92,0,0,132,127,0,0,0.420091,0,0,0.586667,0.579909,0,0,0,0,0,0,-nan,0,1,0.368687,0.00444444,-0.45418,2,0.797814,2,-0.365674,0,0,3,0,0,0,0,0,0,0,0,2.71233,2.50685,1.15312,1.39001,0.552913,0.495523,206,0.88895,0.885078,0.845129,184,246.713,263.067,25,7,3.5,0,2,0.16,11,29,219,0.182648,0.973333,594,549,"252.533
",7,1,3,0.04,1
2.55963,3.87514,1.48649,0,0,0,0.511529,0.614017,0.349535,0,1.21781,3.2722,1.26272,271.782,378.734,8,16.1363,2.80735,2,2,1,218,0,1.03318,604,844.78,324.055,0,0,88,0,0,129,123,0,0,0.417062,0,0,0.591743,0.582938,0,0,0,0,0,0,-nan,0,0,0,0,-0.751873,1,0.388582,inf,-1.02666,0,0,3,0,0,0,0,0,0,0,0,2.64455,2.57346,1.15953,1.33001,0.595542,0.524684,196,0.902273,0.970161,0.841075,176,238.239,257.026,25,10,4,0,1,0.16,11,33,211,0.208531,0.96789,558,543,"244.66
",7,1,3,0.04,0
2.64159,3.91295,1.45036,0,0,0,0.514816,0.604061,0.333263,0,1.30968,2.83543,1.22872,291.334,396.138,8,15.0368,2.80735,2,2,1,226,0,1.03196,626,884.327,327.782,0,0,92,0,0,133,127,0,0,0.420091,0,0,0.588496,0.579909,0,0,0,0,0,0,-nan,0,1,0.366834,0.00442478,-0.458058,2,0.789189,2,-0.365268,0,0,3,0,0,0,0,0,0,0,0,2.72603,2.53425,1.1554,1.38228,0.577139,0.511587,205,0.905087,0.894278,0.827646,184,248.883,264.634,25,10,4,0,2,0.16,12,29,219,0.187215,0.969027,597,555,"253.033
",7,1,3,0.04,1
2.56019,3.8387,1.47407,0,0,0,0.509288,0.599302,0.345547,0,1.23761,3.25962,1.23572,269.519,373.307,8,13.5513,2.80735,2,2,1,216,0,1.03349,598,829.158,318.398,0,0,88,0,0,127,121,0,0,0.421053,0,0,0.587963,0.578947,0,0,0,0,0,0,-nan,0,1,0.377939,0.00462963,-0.466138,4,1.57736,4,0.993412,0,0,3,0,0,0,0,0,0,0,0,2.64593,2.53589,1.15707,1.3345,0.581187,0.511767,196,0.851511,0.902117,0.798095,176,235.069,252.411,25,10,4,0,2,0.16,10,34,209,0.210526,0.967593,553,530,"241.827
",7,1,3,0.04,3
2.56019,3.82061,1.46673,0,0,0,0.509288,0.595265,0.339105,0,1.23761,3.22619,1.18919,269.519,372.301,8,12.2294,2.80735,2,2,1,216,0,1.02857,598,825.251,316.815,0,0,88,0,0,127,122,0,0,0.419048,0,0,0.587963,0.580952,0,0,0,0,0,0,-nan,0,0,0,0,-0.746561,1,0.397727,inf,-1.04088,0,0,3,0,0,0,0,0,0,0,0,2.63333,2.51429,1.14917,1.33948,0.578616,0.522401,196,0.891044,0.919077,0.83113,176,235.069,251.411,25,10,4,0,1,0.16,10,34,210,0.209524,0.972222,553,528,"241.327
",7,1,3,0.04,0
2.63436,3.9396,1.46319,0,0,0,0.506819,0.597433,0.331064,0,1.26043,2.98414,1.22758,292.481,400.446,8,15.3993,2.80735,2,2,1,227,0,1.03653,629,894.29,332.145,0,0,92,0,0,134,127,0,0,0.420091,0,0,0.590308,0.579909,0,0,0,0,0,0,-nan,0,1,0.366221,0.00440529,-0.459451,2,0.78777,2,-0.374051,0,0,3,0,0,0,0,0,0,0,0,2.73059,2.53881,1.15084,1.37943,0.567383,0.504776,205,0.882968,0.874788,0.811187,184,249.883,265.359,25,7,3.5,0,2,0.16,12,28,219,0.182648,0.964758,598,556,"252.033
",7,1,3,0.04,1
2.63556,3.9113,1.45355,0,0,0,0.504709,0.585895,0.32856,0,1.26612,3.00273,1.22791,290.218,395.352,8,13.329,2.80735,2,2,1,225,0,1.03211,623,880.042,327.049,0,0,92,0,0,132,126,0,0,0.422018,0,0,0.586667,0.577982,0,0,0,0,0,0,-nan,0,1,0.367622,0.00444444,-0.455436,2,0.8,2,-0.367062,0,0,3,0,0,0,0,0,0,0,0,2.72018,2.5,1.14924,1.38851,0.544868,0.509258,205,0.870708,0.900916,0.813931,184,246.713,261.674,25,7,4,0,2,0.16,11,29,218,0.183486,0.968889,593,545,"250.533
",7,1,4,0.04,1
2.63839,3.8831,1.44128,0,0,0,0.507566,0.591171,0.328372,0,1.31506,2.84715,1.19956,288.879,391.107,8,13.007,2.80735,2,2,1,224,0,1.03226,620,869.815,322.847,0,0,92,0,0,131,125,0,0,0.423963,0,0,0.584821,0.576037,0,0,0,0,0,0,-nan,0,1,0.367174,0.00446429,-0.455305,2,0.800738,2,-0.356788,0,0,3,0,0,0,0,0,0,0,0,2.7235,2.4977,1.14608,1.38989,0.558489,0.505523,204,0.873698,0.914458,0.799676,184,245.713,259.796,25,10,4,0,2,0.16,11,30,217,0.18894,0.96875,591,542,"248.7
",7,1,4,0.04,1
2.56109,3.92073,1.50299,0,0,0,0.517647,0.617151,0.342645,0,1.16708,3.14939,1.21874,275.537,387.606,8,17.3993,2.80735,2,2,1,221,0,1.03756,613,866.481,332.161,0,0,88,0,0,132,125,0,0,0.413146,0,0,0.597285,0.586854,0,0,0,0,0,0,-nan,0,1,0.376325,0.00452489,-0.473987,2,0.770344,2,-0.393402,0,0,3,0,0,0,0,0,0,0,0,2.65728,2.59624,1.16742,1.31581,0.58377,0.511378,198,0.889666,0.913709,0.816144,176,242.409,262.559,25,7,3.5,0,2,0.16,12,28,213,0.187793,0.963801,566,553,"248.66
",7,1,4,0.04,1
2.56422,3.86964,1.48275,0,0,0,0.517316,0.613334,0.3461,0,1.2212,3.29189,1.23428,271.975,378.401,8,15.5513,2.80735,2,2,1,218,0,1.0283,604,843.58,323.239,0,0,88,0,0,129,124,0,0,0.415094,0,0,0.591743,0.584906,0,0,0,0,0,0,-nan,0,0,0,0,-0.751054,1,0.391144,inf,-1.0363,0,0,3,0,0,0,0,0,0,0,0,2.63679,2.5566,1.15799,1.33146,0.587528,0.517179,197,0.922861,0.976071,0.849227,176,238.239,257.219,25,10,4,0,1,0.16,11,33,212,0.207547,0.972477,559,542,"245.493
",7,1,4,0.04,0
2.56364,3.88385,1.48703,0,0,0,0.520758,0.620393,0.342987,0,1.20698,3.28567,1.21975,274.197,382.696,8,16.5513,2.80735,2,2,1,220,0,1.03286,610,854.447,327.146,0,0,88,0,0,131,125,0,0,0.413146,0,0,0.595455,0.586854,0,0,0,0,0,0,-nan,0,0,0,0,-0.756345,1,0.387273,inf,-1.0267,0,0,3,0,0,0,0,0,0,0,0,2.64789,2.58216,1.15959,1.32215,0.59679,0.525333,197,0.931631,0.961866,0.835245,176,241.409,260.248,25,10,4,0,1,0.16,12,32,213,0.206573,0.968182,564,550,"246.993
",7,1,4,0.04,0
2.5576,3.83557,1.47396,0,0,0,0.506066,0.586371,0.329982,0,1.19654,3.05609,1.15215,270.859,376.001,8,11.6147,2.80735,2,2,1,217,0,1.03333,601,832.319,319.849,0,0,88,0,0,128,122,0,0,0.419048,0,0,0.589862,0.580952,0,0,0,0,0,0,-nan,0,1,0.378378,0.00460829,-0.466342,3,1.19772,3,0.356835,0,0,3,0,0,0,0,0,0,0,0,2.64286,2.50476,1.14917,1.33297,0.55409,0.505936,197,0.84848,0.861734,0.779561,176,236.069,252.067,25,7,3.5,0,2,0.16,10,30,210,0.190476,0.967742,555,526,"241.327
",7,1,4,0.04,2
2.56364,3.8738,1.4832,0,0,0,0.520758,0.616933,0.339355,0,1.20698,3.28567,1.18801,274.197,382.183,8,15.8144,2.80735,2,2,1,220,0,1.03774,610,852.236,326.304,0,0,88,0,0,131,124,0,0,0.415094,0,0,0.595455,0.584906,0,0,0,0,0,0,-nan,0,1,0.375887,0.00454545,-0.473797,2,0.775137,2,-0.378687,0,0,3,0,0,0,0,0,0,0,0,2.66038,2.58019,1.16192,1.31726,0.593795,0.520246,197,0.892752,0.901007,0.778637,176,241.409,259.511,25,10,4,0,2,0.16,12,32,212,0.207547,0.963636,564,547,"246.327
",7,1,4,0.04,1
2.495,3.82299,1.51361,0,0,0,0.494137,0.581915,0.346495,0,1.17623,3.27264,1.16171,243.458,346.318,8,11.6147,2.80735,2,2,1,200,0,1.03093,554,764.598,302.722,0,0,80,0,0,119,114,0,0,0.412371,0,0,0.595,0.587629,0,0,0,0,0,0,-nan,0,0,0,0,-0.781141,1,0.391919,inf,-1.03261,0,0,3,0,0,0,0,0,0,0,0,2.57216,2.55155,1.16127,1.28018,0.588878,0.534533,180,0.893287,0.965448,0.821926,160,216.425,234.996,25,10,4,0,1,0.16,9,35,194,0.226804,0.97,499,495,"225.287
",7,1,4,0.04,0
2.63839,3.86945,1.43591,0,0,0,0.507566,0.587526,0.321487,0,1.31506,2.84715,1.14909,288.879,390.397,8,12.007,2.80735,2,2,1,224,0,1.03226,620,866.757,321.644,0,0,92,0,0,131,125,0,0,0.423963,0,0,0.584821,0.576037,0,0,0,0,0,0,-nan,0,1,0.367174,0.00446429,-0.455305,2,0.805195,2,-0.349391,0,0,3,0,0,0,0,0,0,0,0,2.7235,2.48387,1.13917,1.38989,0.557556,0.502189,204,0.873698,0.873121,0.767413,184,245.713,258.475,25,10,4,0,2,0.16,11,30,217,0.18894,0.96875,591,539,"247.2
",7,1,4,0.04,1
2.5,3.87692,1.53118,0,0,0,0.503847,0.600294,0.353501,0,1.17001,3.35827,1.19822,245.914,352.482,8,14.8144,2.80735,2,2,1,202,0,1.03061,560,783.138,309.299,0,0,80,0,0,121,116,0,0,0.408163,0,0,0.59901,0.591837,0,0,0,0,0,0,-nan,0,0,0,0,-0.786422,1,0.384314,inf,-1.02058,0,0,3,0,0,0,0,0,0,0,0,2.57653,2.60204,1.17238,1.27158,0.603272,0.531725,181,0.926517,0.991522,0.848513,160,219.595,240.874,25,10,4,0,1,0.16,10,34,196,0.22449,0.970297,505,510,"229.787
",7,1,4,0.04,0
2.55963,3.82539,1.46705,0,0,0,0.512896,0.60022,0.329043,0,1.22532,3.292,1.15273,271.752,376.164,8,12.5216,2.80735,2,2,1,218,0,1.0381,604,833.936,319.816,0,0,88,0,0,129,122,0,0,0.419048,0,0,0.591743,0.580952,0,0,0,0,0,0,-nan,0,1,0.376344,0.00458716,-0.470659,2,0.79096,2,-0.36338,0,0,3,0,0,0,0,0,0,0,0,2.65714,2.52857,1.14759,1.32507,0.575264,0.515733,196,0.862948,0.901888,0.747747,176,238.239,253.411,25,10,4,0,2,0.16,11,33,210,0.209524,0.963303,558,531,"240.993
",7,1,5,0.04,1
2.64,3.88307,1.44077,0,0,0,0.509976,0.580604,0.315063,0,1.26704,3.00638,1.14825,290.411,393.712,8,11.6147,2.80735,2,2,1,225,0,1.0274,623,873.69,324.174,0,0,92,0,0,132,127,0,0,0.420091,0,0,0.586667,0.579909,0,0,0,0,0,0,-nan,0,1,0.368687,0.00444444,-0.45418,2,0.811111,2,-0.357124,0,0,3,0,0,0,0,0,0,0,0,2.71233,2.46575,1.14399,1.39001,0.528917,0.506931,206,0.88895,0.877809,0.8095,184,246.713,260.452,25,7,4,0,2,0.16,11,29,219,0.182648,0.973333,594,540,"250.533
",7,1,5,0.04,1
2.63556,3.88517,1.4431,0,0,0,0.504709,0.579494,0.315253,0,1.26612,3.00944,1.14825,290.218,393.966,8,11.6147,2.80735,2,2,1,225,0,1.03211,623,874.164,324.698,0,0,92,0,0,132,126,0,0,0.422018,0,0,0.586667,0.577982,0,0,0,0,0,0,-nan,0,1,0.367622,0.00444444,-0.455436,2,0.808905,2,-0.35865,0,0,3,0,0,0,0,0,0,0,0,2.72018,2.47248,1.14006,1.38851,0.532816,0.507675,205,0.870708,0.880716,0.779471,184,246.713,259.715,25,7,4,0,2,0.16,11,29,218,0.183486,0.968889,593,539,"248.533
",7,1,5,0.04,1
2.56109,3.91414,1.50048,0,0,0,0.517647,0.614433,0.339445,0,1.16708,3.17876,1.21874,275.537,387.304,8,16.9139,2.80735,2,2,1,221,0,1.03271,613,865.024,331.606,0,0,88,0,0,132,126,0,0,0.411215,0,0,0.597285,0.588785,0,0,0,0,0,0,-nan,0,0,0,0,-0.757191,1,0.387681,inf,-1.05664,0,0,3,0,0,0,0,0,0,0,0,2.64486,2.57944,1.15885,1.32067,0.579495,0.514756,198,0.928409,0.979444,0.855232,176,242.409,262.074,25,7,3.5,0,1,0.16,12,28,214,0.186916,0.968326,566,552,"247.993
",7,1,5,0.04,0
2.73128,4.01713,1.43458,0,0,0,0.483952,0.561042,0.301128,0,1.34503,2.59403,1.14857,305.351,409.29,8,12.5216,2.80735,2,2,1,227,0,1.03653,629,911.888,325.65,0,0,92,0,0,134,127,0,0,0.420091,0,0,0.590308,0.579909,0,0,0,0,0,0,-nan,0,1,0.353226,0.00440529,-0.451445,2,0.80367,2,-0.363929,0,0,3,0,0,0,0,0,0,0,0,2.83105,2.48858,1.13275,1.43267,0.539475,0.499215,205,0.92717,0.879005,0.801407,184,252.527,262.089,25,7,3.5,0,2,0.16,13,27,219,0.182648,0.964758,620,545,"248.073
",7,1,5,0.04,1
2.64,3.9042,1.44923,0,0,0,0.509976,0.584871,0.324149,0,1.26704,3.03847,1.19849,290.411,394.91,8,12.592,2.80735,2,2,1,225,0,1.0274,623,878.445,326.076,0,0,92,0,0,132,127,0,0,0.420091,0,0,0.586667,0.579909,0,0,0,0,0,0,-nan,0,1,0.368687,0.00444444,-0.45418,3,1.20772,3,0.389313,0,0,3,0,0,0,0,0,0,0,0,2.71233,2.48402,1.15008,1.39001,0.533557,0.505946,206,0.88895,0.918768,0.826904,184,246.713,262.037,25,7,4,0,2,0.16,11,29,219,0.182648,0.973333,594,544,"251.867
",7,1,5,0.04,2
2.56019,3.79924,1.45869,0,0,0,0.510673,0.592611,0.329831,0,1.24745,3.25927,1.15223,269.489,371.2,8,11.6147,2.80735,2,2,1,216,0,1.02857,598,820.636,315.077,0,0,88,0,0,127,122,0,0,0.419048,0,0,0.587963,0.580952,0,0,0,0,0,0,-nan,0,0,0,0,-0.746561,1,0.40153,inf,-1.06349,0,0,3,0,0,0,0,0,0,0,0,2.63333,2.49048,1.146,1.33948,0.562743,0.548189,196,0.891044,0.943302,0.811132,176,235.069,250.118,25,10,5,0,1,0.16,10,34,210,0.209524,0.972222,553,523,"240.66
",7,1,5,0.04,0
2.56019,3.81784,1.46579,0,0,0,0.510673,0.595177,0.335759,0,1.24745,3.31337,1.18835,269.489,372.234,8,12.1066,2.80735,2,2,1,216,0,1.03349,598,824.654,316.611,0,0,88,0,0,127,121,0,0,0.421053,0,0,0.587963,0.578947,0,0,0,0,0,0,-nan,0,1,0.377939,0.00462963,-0.466138,2,0.79619,2,-0.361916,0,0,3,0,0,0,0,0,0,0,0,2.64593,2.51196,1.15388,1.3345,0.56314,0.522384,196,0.851511,0.937541,0.768919,176,235.069,251.381,25,10,4,0,2,0.16,10,34,209,0.210526,0.967593,553,525,"241.16
",7,1,5,0.04,1
2.63877,3.93813,1.46198,0,0,0,0.512018,0.597232,0.330068,0,1.26134,3.05013,1.22758,292.674,400.393,8,15.329,2.80735,2,2,1,227,0,1.03182,629,893.956,331.868,0,0,92,0,0,134,128,0,0,0.418182,0,0,0.590308,0.581818,0,0,0,0,0,0,-nan,0,1,0.367279,0.00440529,-0.458186,2,0.791367,2,-0.37766,0,0,3,0,0,0,0,0,0,0,0,2.72273,2.52727,1.15773,1.38093,0.552436,0.527954,206,0.902041,0.938243,0.843708,184,249.883,266.388,25,7,5,0,2,0.16,12,28,220,0.181818,0.969163,599,556,"254.7
",7,1,5,0.04,1
2.63877,3.92839,1.45819,0,0,0,0.512018,0.59424,0.325846,0,1.26134,3.05013,1.18234,292.674,399.874,8,14.592,2.80735,2,2,1,227,0,1.03182,629,891.745,331.009,0,0,92,0,0,134,128,0,0,0.418182,0,0,0.590308,0.581818,0,0,0,0,0,0,-nan,0,1,0.367279,0.00440529,-0.458186,2,0.794224,2,-0.373732,0,0,3,0,0,0,0,0,0,0,0,2.72273,2.51818,1.1547,1.38093,0.550598,0.528579,206,0.902041,0.924762,0.827289,184,249.883,265.651,25,7,5,0,2,0.16,12,28,220,0.181818,0.969163,599,554,"254.033
",7,1,5,0.04,0
2.62948,4.34919,1.61074,0,0,0,0.503833,0.621308,0.384568,0,1.27298,2.93399,1.41242,323.05,469.163,8,19.6515,2.80735,2,2,1,251,0,1.03292,695,1091.65,404.297,0,0,98,0,0,152,145,0,0,0.403292,0,0,0.605578,0.596708,0,0,0,0,0,0,-nan,0,1,0.368182,0.00398406,-0.478497,3,1.12327,3,0.19542,0,0,3,0,0,0,0,0,0,0,0,2.71605,2.67078,1.17525,1.32042,0.630778,0.548217,222,0.9549,0.947836,0.824707,196,281.053,305.128,25,13,5,0,2,0.28,13,32,243,0.185185,0.968127,660,649,"285.587
",7,2,1,0.04,2
2.71486,4.43586,1.5814,0,0,0,0.473091,0.588711,0.374762,0,1.41431,3.11523,1.2799,333.69,473.604,8,16.8441,2.80735,2,2,1,249,0,1.0332,689,1104.53,393.769,0,0,98,0,0,150,143,0,0,0.406639,0,0,0.60241,0.593361,0,0,0,0,0,0,-nan,0,1,0.356509,0.00401606,-0.465604,3,1.14218,3,0.23351,0,0,3,0,0,0,0,0,0,0,0,2.80498,2.62656,1.16166,1.38206,0.608881,0.541458,221,0.96896,0.983107,0.826042,196,280.527,299.35,25,10,4,0,2,0.16,13,31,241,0.182573,0.967871,676,633,"279.96
",7,2,1,0.04,2
2.72,4.44753,1.58369,0,0,0,0.483508,0.604713,0.377577,0,1.42306,3.02983,1.36806,334.766,475.628,8,19.6515,2.80735,2,2,1,250,0,1.03306,692,1111.88,395.922,0,0,98,0,0,151,144,0,0,0.404959,0,0,0.604,0.595041,0,0,0,0,0,0,-nan,0,1,0.355882,0.004,-0.467882,4,1.50078,4,0.799836,0,0,3,0,0,0,0,0,0,0,0,2.80992,2.66529,1.17201,1.37667,0.626097,0.548669,221,0.998697,1.02027,0.832461,196,282.696,303.502,25,10,4,0,2,0.16,14,30,242,0.181818,0.968,680,645,"283.627
",7,2,1,0.04,3
2.63158,4.26044,1.57704,0,0,0,0.503404,0.619582,0.386121,0,1.31619,3.33551,1.40453,317.769,454.762,8,16.8441,2.80735,2,2,1,247,0,1.03347,683,1052.33,389.53,0,0,98,0,0,148,141,0,0,0.410042,0,0,0.59919,0.589958,0,0,0,0,0,0,-nan,0,1,0.367692,0.00404858,-0.475633,2,0.757528,2,-0.371143,0,0,3,0,0,0,0,0,0,0,0,2.71967,2.64017,1.16703,1.3294,0.653313,0.565785,219,0.933488,0.977345,0.767201,196,275.883,296.359,25,13,5,0,2,0.16,12,33,239,0.188285,0.967611,650,631,"278.92
",7,2,1,0.04,1
2.712,4.45607,1.5897,0,0,0,0.470629,0.585393,0.374272,0,1.37709,2.93278,1.23394,335.03,477.152,8,16.8441,2.80735,2,2,1,250,0,1.03306,692,1114.02,397.425,0,0,98,0,0,151,144,0,0,0.404959,0,0,0.604,0.595041,0,0,0,0,0,0,-nan,0,1,0.356932,0.004,-0.465667,3,1.14331,3,0.239456,0,0,3,0,0,0,0,0,0,0,0,2.80165,2.62397,1.16099,1.38096,0.598469,0.534941,222,0.966036,0.955091,0.835372,196,281.527,300.813,25,10,4,0,2,0.16,13,31,242,0.181818,0.968,678,635,"280.96
",7,2,1,0.04,2
2.62903,4.29562,1.59128,0,0,0,0.498445,0.612654,0.384486,0,1.34015,3.45081,1.37883,319.295,459.762,8,16.8441,2.80735,2,2,1,248,0,1.03333,686,1065.31,394.638,0,0,98,0,0,149,142,0,0,0.408333,0,0,0.600806,0.591667,0,0,0,0,0,0,-nan,0,1,0.368098,0.00403226,-0.475757,4,1.51659,4,0.814575,0,0,3,0,0,0,0,0,0,0,0,2.71667,2.6375,1.16633,1.3282,0.63418,0.55391,220,0.930637,0.981568,0.7883,196,276.883,298.05,25,13,5,0,2,0.16,12,37,240,0.204167,0.967742,652,633,"279.92
",7,2,1,0.04,3
2.632,4.32863,1.60178,0,0,0,0.506414,0.625447,0.386206,0,1.31769,3.45812,1.39223,321.71,465.362,8,19.6515,2.80735,2,2,1,250,0,1.03306,692,1082.16,400.446,0,0,98,0,0,151,144,0,0,0.404959,0,0,0.604,0.595041,0,0,0,0,0,0,-nan,0,1,0.367781,0.004,-0.478375,5,1.87017,5,1.35898,0,0,3,0,0,0,0,0,0,0,0,2.71901,2.67355,1.17598,1.3216,0.640311,0.55442,221,0.957771,1.00147,0.815725,196,280.053,303.665,25,13,5,0,2,0.16,13,36,242,0.202479,0.968,658,647,"284.587
",7,2,1,0.04,4
